survey_title,Acropora.Arborescent.Staghorn,Acropora.Bottlebrush,Acropora.Branching.Other,Acropora.corymbose.other,Acropora.digitate,Acropora.millepora,Acropora.table,Acropora.tenuis,Anemone,Articulate.Clacareous,Astreopora,Canopy.forming,Clams,Columnar,Coralline.Algae,COT,Diploastrea,Echinopora,Encrusting,Feather.stars,Fire.Coral.Encrusting,Fire.Coral.Massive,Flower.like.Massive,Foliose.Lettuce.like.other.,Foliose.Plate.like.other.,Fundiidae.free.living,Goniastrea,Laminate,Leptoria,Lobophyllia,Marker.Dumbbells,Marker.Sphere.Tree,Massive.other,Mix.algea.sediment,Mix.algea_sponge,Mobile.other,Montipora,Other.Alga,other.Branching.Non.acropora.Arborescent,other.Branching.Non.acropora.Coarse,other.Branching.Non.acropora.fine,Pachyseris,Platygyra,Pocillopora.acuta,Pocillopora.damicornis,Pocillopora.eydouxi,Pocillopora.other,Pocillopora.verrucosa,Porites.massive,Rubble.Consolidate,Rubble.loose,Sand,Sea.cucumber,Seriatopora.hystrix,Sheet.like.membraneous,Soft.Coral.Branching,Soft.coral.Fan,Soft.coral.Massive,Soft.coral.organ.pipe,Soft.coral.other,Soft.coral.Whip,Sponge.Crust,Sponge.Erect,Sponge.hollow,Sponge.Massive,Sponge.Other,Starfish.,Stylophora.pistillata,Turf,Unidentifiable,Water,Zoanthid,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
ONMO_BA1D_P2_202210_42,1.095238095,0.571428571,0.619047619,1.857142857,0.19047619,0,0.380952381,0,0.0,0.380952381,0.095238095,0.428571429,0.047619048,0.047619048,0.428571429,0,0.19047619,0.047619048,2.333333333,0.19047619,0,0.047619048,0.428571429,0.285714286,1.095238095,0.142857143,0.0,0.19047619,0.047619048,0.476190476,0.142857143,0.285714286,0.714285714,0,0,0.047619048,1.19047619,0.0,0.19047619,0.333333333,0,0.714285714,0.047619048,0.0,0.857142857,0.0,0.0,0.952380952,1.666666667,0.0,0.0,0.095238095,0.095238095,0.19047619,0.142857143,1.0,0.0,9.095238095,0.0,0.047619048,0.047619048,0.19047619,0.333333333,0.047619048,0.238095238,0.0,0,0.095238095,69.42857143,0.047619048,0.0,0.142857143,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,2,ON,85029,17891,202210
ONMO_BA1D_P2_202310_42,0.523809524,0.428571429,0.571428571,1.523809524,0.142857143,0,0.380952381,0,0.0,0.19047619,0.095238095,0.19047619,0.142857143,0.0,1.0,0,0.857142857,0.047619048,3.380952381,0.047619048,0,0.0,1.761904762,0.095238095,1.238095238,0.047619048,0.047619048,0.0,0.047619048,0.428571429,0.380952381,0.095238095,0.80952381,0,0,0.0,2.380952381,0.0,0.238095238,0.238095238,0,1.380952381,0.238095238,0.0,1.0,0.0,0.0,1.285714286,2.476190476,0.0,0.095238095,0.047619048,0.0,0.047619048,0.285714286,1.142857143,0.142857143,8.761904762,0.0,0.095238095,0.095238095,0.238095238,0.285714286,0.095238095,0.0,0.0,0,0.047619048,64.80952381,0.095238095,0.0,0.0,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,2,ON,86563,17891,202310
ONMO_BA1D_P3_202110_42,0.857142857,0.0,0.238095238,1.333333333,0.047619048,0,0.428571429,0,0.0,0.761904762,0.19047619,0.142857143,0.047619048,0.0,3.761904762,0,0.0,0.095238095,5.285714286,0.238095238,0,0.047619048,0.0,0.047619048,0.714285714,0.238095238,0.095238095,0.0,0.095238095,0.238095238,0.476190476,1.523809524,1.238095238,0,0,0.19047619,0.952380952,0.0,0.0,0.285714286,0,0.571428571,0.19047619,0.0,0.380952381,0.0,0.0,0.380952381,1.857142857,0.0,0.19047619,0.952380952,0.0,0.238095238,0.142857143,2.142857143,0.095238095,3.142857143,0.0,0.0,0.142857143,0.285714286,0.095238095,0.0,0.285714286,0.0,0,0.0,68.76190476,0.571428571,0.0,0.0,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,3,ON,84264,17891,202110
ONMO_BA1D_P3_202210_42,0.55,0.25,0.1,1.15,0.0,0,0.35,0,0.0,0.4,0.35,0.35,0.0,0.0,1.6,0,0.6,0.1,4.55,0.0,0,0.05,0.3,0.0,0.55,0.2,0.0,0.0,0.1,0.3,0.4,0.35,1.05,0,0,0.05,1.8,0.0,0.1,0.05,0,0.75,0.25,0.0,0.15,0.05,0.0,0.4,1.45,0.0,0.0,1.15,0.05,0.1,0.2,0.85,0.2,4.65,0.0,0.05,0.2,0.45,0.15,0.0,0.1,0.0,0,0.05,72.45,0.05,0.3,0.3,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,3,ON,85030,17891,202210
ONMO_BA1D_P3_202310_42,1.282051282,0.153846154,0.205128205,0.153846154,0.051282051,0,0.564102564,0,0.0,0.153846154,0.256410256,0.564102564,0.0,0.0,2.256410256,0,1.846153846,0.41025641,4.205128205,0.153846154,0,0.0,0.256410256,0.512820513,1.333333333,0.051282051,0.0,0.0,0.0,0.358974359,0.512820513,0.307692308,0.923076923,0,0,0.051282051,1.384615385,0.0,0.0,0.205128205,0,1.230769231,0.256410256,0.0,0.615384615,0.0,0.0,0.307692308,2.051282051,0.0,0.0,1.641025641,0.051282051,0.051282051,0.205128205,1.743589744,0.41025641,5.333333333,0.0,0.0,0.102564103,0.153846154,0.461538462,0.0,0.153846154,0.0,0,0.256410256,66.51282051,0.153846154,0.051282051,0.102564103,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,3,ON,86564,17891,202310
ONMO_BA1D_P4_202110_42,0.571428571,0.142857143,0.523809524,2.80952381,0.238095238,0,0.714285714,0,0.0,0.095238095,0.142857143,0.047619048,0.047619048,0.0,8.80952381,0,0.476190476,0.523809524,6.619047619,0.095238095,0,0.0,0.238095238,0.0,0.666666667,0.047619048,0.047619048,0.0,0.095238095,0.19047619,0.333333333,0.523809524,1.904761905,0,0,0.095238095,1.714285714,0.0,0.19047619,0.19047619,0,0.047619048,0.0,0.0,0.80952381,0.047619048,0.0,0.333333333,1.80952381,0.0,0.142857143,0.19047619,0.0,0.238095238,0.952380952,3.238095238,0.0,5.095238095,0.0,0.19047619,0.0,0.0,0.142857143,0.047619048,0.047619048,0.0,0,0.285714286,57.85714286,0.380952381,0.047619048,0.0,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,4,ON,84265,17891,202110
ONMO_BA1D_P4_202210_42,0.487804878,0.292682927,0.390243902,1.658536585,0.048780488,0,0.43902439,0,0.0,0.097560976,0.146341463,0.195121951,0.0,0.0,1.219512195,0,0.634146341,0.097560976,3.951219512,0.097560976,0,0.048780488,0.243902439,0.097560976,0.487804878,0.048780488,0.048780488,0.097560976,0.146341463,0.292682927,0.487804878,0.682926829,1.219512195,0,0,0.0,2.926829268,0.0,0.195121951,0.585365854,0,0.585365854,0.097560976,0.0,0.487804878,0.048780488,0.0,0.341463415,1.12195122,0.0,0.0,0.0,0.0,0.146341463,0.146341463,2.195121951,0.0,8.146341463,0.0,0.341463415,0.146341463,0.146341463,0.390243902,0.048780488,0.195121951,0.0,0,0.292682927,67.36585366,0.195121951,0.0,0.195121951,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,4,ON,85031,17891,202210
ONMO_BA1D_P4_202310_42,0.238095238,0.19047619,0.19047619,0.904761905,0.0,0,0.333333333,0,0.0,0.238095238,0.047619048,0.142857143,0.047619048,0.0,2.0,0,0.428571429,0.285714286,5.0,0.047619048,0,0.0,1.0,0.0,0.80952381,0.047619048,0.047619048,0.0,0.142857143,0.238095238,0.19047619,0.333333333,0.714285714,0,0,0.095238095,2.380952381,0.0,0.047619048,0.047619048,0,0.238095238,0.047619048,0.0,0.666666667,0.0,0.0,0.476190476,1.047619048,0.0,0.0,0.095238095,0.0,0.047619048,0.523809524,1.571428571,0.19047619,5.428571429,0.0,0.142857143,0.0,0.142857143,0.238095238,0.0,0.0,0.0,0,0.047619048,72.80952381,0.095238095,0.0,0.0,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,D,-16.86897244,146.213943,4,ON,86565,17891,202310
ONMO_BA1S_P1_202110_42,1.095238095,0.476190476,0.952380952,5.142857143,0.666666667,0,1.714285714,0,0.0,0.19047619,0.238095238,0.095238095,0.0,0.0,5.238095238,0,0.523809524,0.142857143,5.095238095,0.0,0,0.0,0.19047619,0.380952381,0.523809524,0.238095238,0.047619048,0.142857143,0.0,0.095238095,0.714285714,1.142857143,0.761904762,0,0,0.047619048,1.857142857,0.0,0.380952381,0.238095238,0,0.380952381,0.047619048,0.0,0.761904762,0.19047619,0.0,1.238095238,1.904761905,0.0,0.0,0.142857143,0.0,0.095238095,0.0,0.857142857,0.047619048,15.9047619,0.0,0.238095238,0.047619048,0.238095238,0.333333333,0.0,0.142857143,0.0,0,0.952380952,46.47619048,0.428571429,1.047619048,0.19047619,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,1,ON,84266,17891,202110
ONMO_BA1S_P1_202210_42,0.952380952,0.761904762,0.571428571,4.0,0.714285714,0,1.80952381,0,0.0,0.333333333,0.19047619,0.238095238,0.047619048,0.0,3.714285714,0,0.142857143,0.285714286,3.19047619,0.142857143,0,0.0,0.095238095,0.095238095,0.476190476,0.095238095,0.0,0.047619048,0.0,0.285714286,0.523809524,0.476190476,0.666666667,0,0,0.238095238,0.904761905,0.0,0.095238095,0.380952381,0,0.476190476,0.047619048,0.047619048,1.047619048,0.0,0.047619048,2.142857143,1.952380952,0.0,0.0,0.19047619,0.0,0.047619048,0.0,1.761904762,0.047619048,19.23809524,0.0,0.047619048,0.0,0.19047619,0.095238095,0.047619048,0.095238095,0.0,0,0.19047619,49.14285714,0.380952381,1.142857143,0.142857143,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,1,ON,85032,17891,202210
ONMO_BA1S_P1_202310_42,1.315789474,0.473684211,0.578947368,1.526315789,0.157894737,0,0.578947368,0,0.0,0.421052632,0.315789474,0.157894737,0.0,0.052631579,3.578947368,0,0.315789474,0.157894737,3.789473684,0.052631579,0,0.0,0.526315789,0.0,0.684210526,0.210526316,0.0,0.315789474,0.473684211,0.368421053,0.0,0.157894737,1.631578947,0,0,0.157894737,1.263157895,0.0,0.210526316,1.052631579,0,3.105263158,0.315789474,0.0,0.263157895,0.052631579,0.0,2.052631579,2.736842105,0.0,0.210526316,0.473684211,0.0,0.210526316,0.105263158,1.368421053,0.157894737,14.84210526,0.0,0.263157895,0.052631579,0.315789474,0.421052632,0.105263158,0.210526316,0.0,0,0.526315789,50.89473684,0.473684211,0.0,0.315789474,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,1,ON,86566,17891,202310
ONMO_BA1S_P2_202110_42,1.641025641,0.307692308,0.820512821,3.333333333,0.102564103,0,0.871794872,0,0.0,0.205128205,0.102564103,0.41025641,0.0,0.205128205,4.974358974,0,0.205128205,0.820512821,3.743589744,0.717948718,0,0.051282051,0.358974359,1.897435897,0.358974359,0.051282051,0.102564103,0.0,0.307692308,0.564102564,0.358974359,0.358974359,2.358974359,0,0,0.358974359,1.948717949,0.0,0.102564103,1.948717949,0,0.0,0.102564103,0.0,1.641025641,0.051282051,0.0,1.948717949,2.307692308,0.0,0.0,0.0,0.0,0.256410256,0.102564103,1.538461538,0.0,16.92307692,0.0,0.153846154,0.0,0.358974359,0.307692308,0.102564103,0.102564103,0.0,0,1.333333333,42.0,0.974358974,0.102564103,0.102564103,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,2,ON,84267,17891,202110
ONMO_BA1S_P2_202210_42,1.157894737,0.947368421,0.368421053,2.578947368,0.052631579,0,0.263157895,0,0.0,0.0,0.0,0.105263158,0.052631579,0.0,1.473684211,0,0.157894737,0.263157895,2.684210526,0.052631579,0,0.052631579,0.736842105,0.315789474,0.578947368,0.210526316,0.0,0.105263158,0.052631579,0.315789474,0.526315789,0.315789474,0.578947368,0,0,0.0,1.263157895,0.0,0.210526316,1.631578947,0,0.0,0.105263158,0.0,1.473684211,0.0,0.0,1.0,2.526315789,0.0,0.0,0.0,0.052631579,0.052631579,0.0,2.157894737,0.0,30.26315789,0.0,0.052631579,0.052631579,0.157894737,0.105263158,0.052631579,0.052631579,0.0,0,0.210526316,44.52631579,0.052631579,0.0,0.052631579,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,2,ON,85033,17891,202210
ONMO_BA1S_P2_202310_42,1.0,0.421052632,0.473684211,2.842105263,0.315789474,0,0.210526316,0,0.0,0.368421053,0.157894737,0.052631579,0.0,0.0,0.736842105,0,1.263157895,0.210526316,2.526315789,0.052631579,0,0.0,0.105263158,0.263157895,1.105263158,0.157894737,0.0,0.052631579,0.157894737,0.368421053,0.473684211,0.0,0.421052632,0,0,0.052631579,0.789473684,0.0,0.631578947,1.315789474,0,0.210526316,0.105263158,0.0,0.894736842,0.0,0.0,2.842105263,4.105263158,0.0,0.0,0.052631579,0.0,0.263157895,0.052631579,3.842105263,0.052631579,30.31578947,0.0,0.0,0.052631579,0.263157895,0.0,0.0,0.105263158,0.0,0,0.473684211,39.47368421,0.263157895,0.052631579,0.052631579,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,2,ON,86567,17891,202310
ONMO_BA1S_P3_202110_42,1.571428571,0.904761905,0.476190476,6.952380952,0.19047619,0,1.761904762,0,0.0,0.19047619,0.095238095,0.428571429,0.047619048,0.047619048,3.761904762,0,0.285714286,0.714285714,3.380952381,0.047619048,0,0.0,0.333333333,1.095238095,0.761904762,0.047619048,0.0,0.095238095,0.142857143,0.523809524,0.095238095,0.095238095,1.238095238,0,0,0.142857143,2.0,0.0,0.285714286,0.523809524,0,0.285714286,0.047619048,0.0,0.380952381,0.142857143,0.0,0.761904762,3.047619048,0.0,0.0,0.0,0.0,0.523809524,0.095238095,2.952380952,0.095238095,15.33333333,0.0,0.238095238,0.0,0.238095238,0.380952381,0.047619048,0.19047619,0.0,0,0.523809524,45.23809524,0.857142857,0.285714286,0.095238095,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,3,ON,84268,17891,202110
ONMO_BA1S_P3_202210_42,1.904761905,0.952380952,0.380952381,3.523809524,0.238095238,0,0.904761905,0,0.0,0.047619048,0.047619048,0.19047619,0.142857143,0.19047619,3.380952381,0,1.095238095,0.142857143,4.904761905,0.238095238,0,0.047619048,0.571428571,0.095238095,0.571428571,0.142857143,0.047619048,0.047619048,0.19047619,0.571428571,0.523809524,0.571428571,1.0,0,0,0.047619048,1.428571429,0.0,0.095238095,1.333333333,0,0.333333333,0.047619048,0.0,1.142857143,0.047619048,0.0,1.333333333,4.619047619,0.0,0.0,0.095238095,0.0,0.0,0.047619048,3.380952381,0.095238095,16.33333333,0.0,0.380952381,0.095238095,0.19047619,0.047619048,0.0,0.047619048,0.0,0,0.19047619,44.95238095,0.666666667,0.285714286,0.095238095,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,3,ON,85034,17891,202210
ONMO_BA1S_P3_202310_42,0.631578947,0.421052632,0.578947368,1.473684211,0.210526316,0,0.736842105,0,0.0,0.368421053,0.0,0.157894737,0.052631579,0.0,3.631578947,0,0.578947368,0.421052632,3.631578947,0.0,0,0.0,0.368421053,0.578947368,0.526315789,0.210526316,0.052631579,0.052631579,0.105263158,0.578947368,0.105263158,0.105263158,0.789473684,0,0,0.157894737,1.526315789,0.0,0.052631579,1.315789474,0,1.052631579,0.0,0.0,0.842105263,0.157894737,0.0,1.0,1.947368421,0.0,0.157894737,2.473684211,0.0,0.105263158,0.526315789,4.473684211,0.263157895,15.0,0.0,0.052631579,0.157894737,0.315789474,0.157894737,0.0,0.052631579,0.0,0,0.684210526,50.36842105,0.210526316,0.315789474,0.263157895,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,3,ON,86568,17891,202310
ONMO_BA1S_P4_202110_42,1.380952381,0.523809524,1.333333333,6.047619048,0.19047619,0,1.666666667,0,0.0,0.142857143,0.047619048,0.666666667,0.0,0.047619048,8.714285714,0,0.333333333,0.333333333,6.0,0.19047619,0,0.0,0.047619048,0.571428571,0.523809524,0.095238095,0.047619048,0.0,0.142857143,0.19047619,0.142857143,0.285714286,1.095238095,0,0,0.095238095,2.80952381,0.0,0.333333333,0.952380952,0,0.333333333,0.047619048,0.0,0.714285714,0.0,0.0,0.571428571,1.380952381,0.0,0.0,0.0,0.0,0.428571429,0.238095238,2.19047619,0.047619048,9.285714286,0.0,0.0,0.047619048,0.095238095,1.047619048,0.0,0.047619048,0.0,0,0.666666667,47.57142857,0.333333333,0.0,0.0,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,4,ON,84269,17891,202110
ONMO_BA1S_P4_202210_42,1.170731707,1.512195122,0.43902439,5.512195122,0.097560976,0,2.585365854,0,0.0,0.048780488,0.097560976,0.146341463,0.146341463,0.048780488,4.146341463,0,0.43902439,0.097560976,3.853658537,0.243902439,0,0.0,0.243902439,0.195121951,0.585365854,0.0,0.0,0.048780488,0.0,0.146341463,0.146341463,0.097560976,0.87804878,0,0,0.048780488,1.365853659,0.0,0.243902439,0.487804878,0,0.195121951,0.097560976,0.0,1.12195122,0.146341463,0.0,2.195121951,2.390243902,0.0,0.0,0.097560976,0.0,0.097560976,0.048780488,1.56097561,0.146341463,15.75609756,0.0,0.585365854,0.0,0.195121951,0.146341463,0.0,0.0,0.0,0,0.243902439,49.6097561,0.146341463,0.0,0.146341463,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,4,ON,85035,17891,202210
ONMO_BA1S_P4_202310_42,0.487804878,0.390243902,0.243902439,1.902439024,0.097560976,0,0.195121951,0,0.0,0.195121951,0.048780488,0.243902439,0.146341463,0.0,4.097560976,0,0.634146341,0.292682927,5.073170732,0.048780488,0,0.0,0.146341463,0.0,1.268292683,0.390243902,0.146341463,0.0,0.146341463,0.585365854,0.390243902,0.048780488,1.56097561,0,0,0.048780488,1.268292683,0.0,0.341463415,0.43902439,0,0.43902439,0.146341463,0.048780488,0.585365854,0.0,0.0,1.170731707,2.585365854,0.0,0.0,0.243902439,0.0,0.0,0.341463415,3.463414634,0.097560976,14.3902439,0.0,0.243902439,0.048780488,0.487804878,0.146341463,0.048780488,0.0,0.0,0,0.0,54.09756098,0.243902439,0.146341463,0.146341463,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA1,BA,S,-16.86897244,146.213943,4,ON,86569,17891,202310
ONMO_BA2D_P1_202110_42,2.285714286,0.095238095,1.047619048,1.476190476,0.095238095,0,0.047619048,0,0.0,0.095238095,0.095238095,0.047619048,0.047619048,0.0,1.523809524,0,0.142857143,0.380952381,1.333333333,0.285714286,0,0.0,0.047619048,0.238095238,0.476190476,0.238095238,0.095238095,0.285714286,0.0,0.238095238,0.238095238,0.428571429,1.095238095,0,0,0.142857143,0.571428571,0.0,0.047619048,0.095238095,0,0.19047619,0.047619048,0.0,0.285714286,0.0,0.0,0.285714286,1.0,0.0,1.714285714,1.142857143,0.0,0.238095238,0.142857143,0.285714286,0.095238095,4.761904762,0.0,0.0,0.047619048,0.095238095,0.142857143,0.0,0.142857143,0.0,0,0.095238095,75.42857143,0.476190476,0.0,0.142857143,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,1,ON,84270,17891,202110
ONMO_BA2D_P1_202210_42,0.904761905,0.142857143,0.476190476,0.80952381,0.0,0,0.0,0,0.0,0.0,0.047619048,0.047619048,0.047619048,0.0,0.523809524,0,0.19047619,0.142857143,1.285714286,0.095238095,0,0.0,0.047619048,0.0,0.714285714,0.380952381,0.0,0.19047619,0.047619048,0.19047619,0.285714286,0.571428571,0.476190476,0,0,0.0,0.19047619,0.0,0.047619048,0.095238095,0,0.238095238,0.142857143,0.095238095,0.095238095,0.0,0.0,0.047619048,1.0,0.0,0.047619048,0.428571429,0.0,0.19047619,0.047619048,0.857142857,0.047619048,5.571428571,0.0,0.0,0.047619048,0.047619048,0.142857143,0.0,0.095238095,0.0,0,0.095238095,82.57142857,0.0,0.0,0.238095238,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,1,ON,85036,17891,202210
ONMO_BA2D_P1_202310_42,0.45,0.35,0.3,0.8,0.1,0,0.5,0,0.0,0.0,0.1,0.15,0.0,0.0,0.75,0,1.25,0.0,2.0,0.05,0,0.0,0.05,0.1,0.6,0.1,0.0,0.1,0.05,0.45,0.35,0.2,0.8,0,0,0.05,0.6,0.0,0.05,0.0,0,0.5,0.25,0.0,0.2,0.0,0.0,0.55,0.85,0.0,0.55,2.6,0.05,0.1,0.1,0.85,0.15,2.6,0.0,0.05,0.1,0.1,0.2,0.05,0.0,0.0,0,0.4,79.0,0.1,0.0,0.35,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,1,ON,86570,17891,202310
ONMO_BA2D_P2_202110_42,4.75,0.75,1.1,3.05,0.15,0,0.65,0,0.0,0.5,0.25,0.15,0.0,0.05,1.65,0,0.1,0.3,2.7,0.15,0,0.0,0.15,0.6,0.35,0.2,0.0,0.1,0.1,0.25,0.4,0.4,0.75,0,0,0.2,2.45,0.0,0.25,0.25,0,0.8,0.05,0.0,1.0,0.05,0.0,1.3,1.2,0.0,0.55,1.2,0.0,0.1,0.25,0.7,0.05,4.0,0.0,1.5,0.15,0.0,0.25,0.0,0.15,0.05,0,0.25,63.05,0.2,0.05,0.35,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,2,ON,84271,17891,202110
ONMO_BA2D_P2_202210_42,5.285714286,0.619047619,0.333333333,1.761904762,0.0,0,0.761904762,0,0.0,0.095238095,0.095238095,0.333333333,0.0,0.0,0.285714286,0,0.19047619,0.142857143,1.380952381,0.0,0,0.0,0.142857143,0.238095238,0.857142857,0.047619048,0.0,0.19047619,0.047619048,0.333333333,0.428571429,0.857142857,0.333333333,0,0,0.095238095,2.333333333,0.0,0.142857143,0.238095238,0,0.333333333,0.047619048,0.19047619,1.142857143,0.0,0.0,0.238095238,0.428571429,0.0,0.571428571,3.428571429,0.0,0.285714286,0.0,0.761904762,0.095238095,4.142857143,0.0,1.714285714,0.0,0.0,0.19047619,0.19047619,0.142857143,0.0,0,0.095238095,68.0952381,0.142857143,0.095238095,0.095238095,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,2,ON,85037,17891,202210
ONMO_BA2D_P2_202310_42,3.12195122,0.926829268,0.195121951,1.12195122,0.048780488,0,2.097560976,0,0.0,0.0,0.146341463,0.43902439,0.0,0.0,0.87804878,0,0.0,0.146341463,1.756097561,0.097560976,0,0.0,0.146341463,0.292682927,0.780487805,0.097560976,0.0,0.292682927,0.0,0.390243902,0.146341463,0.195121951,0.780487805,0,0,0.0,2.048780488,0.0,0.0,0.195121951,0,0.536585366,0.146341463,0.097560976,0.243902439,0.0,0.0,0.292682927,1.024390244,0.0,0.048780488,1.317073171,0.0,0.097560976,0.146341463,0.780487805,0.243902439,8.634146341,0.0,1.170731707,0.097560976,0.097560976,0.43902439,0.048780488,0.048780488,0.0,0,0.487804878,67.56097561,0.0,0.0,0.097560976,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,2,ON,86571,17891,202310
ONMO_BA2D_P3_202110_42,0.238095238,0.047619048,0.761904762,1.761904762,0.0,0,0.047619048,0,0.0,0.047619048,0.047619048,0.0,0.0,0.0,0.714285714,0,0.0,0.095238095,0.571428571,0.0,0,0.0,0.380952381,0.0,0.095238095,0.285714286,0.0,0.047619048,0.047619048,0.19047619,0.047619048,0.19047619,0.476190476,0,0,0.238095238,0.142857143,0.0,0.047619048,0.523809524,0,0.0,0.047619048,0.0,0.904761905,0.047619048,0.0,0.19047619,0.904761905,0.047619048,4.333333333,4.666666667,0.0,0.095238095,0.095238095,0.428571429,0.047619048,4.19047619,0.0,0.047619048,0.0,0.238095238,0.095238095,0.0,0.047619048,0.0,0,0.047619048,76.38095238,0.095238095,0.0,0.0,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,3,ON,84272,17891,202110
ONMO_BA2D_P3_202210_42,0.19047619,0.095238095,0.19047619,1.523809524,0.0,0,0.142857143,0,0.0,0.0,0.0,0.047619048,0.0,0.0,0.142857143,0,0.095238095,0.0,0.380952381,0.0,0,0.0,0.285714286,0.047619048,0.238095238,0.095238095,0.047619048,0.047619048,0.0,0.095238095,0.476190476,0.285714286,0.142857143,0,0,0.142857143,0.238095238,0.0,0.0,0.19047619,0,0.0,0.047619048,0.0,0.238095238,0.0,0.0,0.380952381,0.380952381,0.238095238,1.714285714,7.523809524,0.0,0.0,0.047619048,0.714285714,0.0,2.476190476,0.0,0.0,0.0,0.0,0.047619048,0.0,0.0,0.0,0,0.142857143,80.9047619,0.0,0.0,0.0,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,3,ON,85038,17891,202210
ONMO_BA2D_P3_202310_42,0.238095238,0.19047619,0.19047619,0.952380952,0.0,0,0.0,0,0.0,0.047619048,0.0,0.047619048,0.047619048,0.0,0.19047619,0,0.142857143,0.0,0.761904762,0.0,0,0.0,0.095238095,0.047619048,0.238095238,0.285714286,0.047619048,0.095238095,0.0,0.0,0.333333333,0.380952381,0.142857143,0,0,0.047619048,0.095238095,0.0,0.0,0.047619048,0,0.0,0.0,0.047619048,1.476190476,0.0,0.0,0.428571429,0.666666667,0.047619048,0.523809524,5.0,0.0,0.047619048,0.0,0.619047619,0.047619048,3.142857143,0.0,0.047619048,0.0,0.0,0.142857143,0.0,0.0,0.0,0,0.047619048,83.04761905,0.0,0.0,0.0,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,3,ON,86572,17891,202310
ONMO_BA2D_P4_202110_42,0.195121951,0.048780488,0.341463415,0.390243902,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.048780488,0.487804878,0.146341463,0,0.0,0.048780488,0.0,0.146341463,0.048780488,0.0,0.0,0.097560976,0.195121951,0.195121951,0.829268293,0.292682927,0,0,0.048780488,0.146341463,0.0,0.048780488,0.097560976,0,0.048780488,0.0,0.0,0.829268293,0.0,0.0,0.487804878,0.487804878,0.0,4.731707317,8.829268293,0.146341463,0.048780488,0.048780488,0.341463415,0.048780488,3.219512195,0.0,0.097560976,0.0,0.146341463,0.146341463,0.0,0.0,0.0,0,0.146341463,76.04878049,0.292682927,0.0,0.0,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,BA2,BA,D,-16.86897244,146.213943,4,ON,84273,17891,202110
