survey_title,Acropora.Arborescent.Staghorn,Acropora.Branching.Other,Acropora.corymbose,Acropora.digitate,Acropora.tab,Other,Articulate.Clacareous,Massive,Canopy.forming,Columnar,Coralline.Algae,Foliose.Plate.like,Encrusting,FireCoral,Foliose.Lettuce.like,Freeliving,Laminate,Abiotic,Mix.algea.sediment,Mix.algea_sponge,Other.Alga,other.Branching.Non.acropora,Pocillopora,Seriatopora.hystrix,Sheet.like.membraneous,Soft.Coral.Branching,Soft.coral.Fan,Soft.coral.Massive,Soft.coral.organ.pipe,Soft.coral.other,Soft.coral.Whip,Sponge.Crust,Sponge.Erect,Sponge.hollow,Sponge.Massive,Sponge.Other,Stylophora.pistillata,Turf,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
ONMO_FR1D_P4_202310_42,0.19047619,1.571428571,3.142857143,0.0,0.285714286,0.238095238,14.66666667,5.19047619,3.285714286,0.0,2.80952381,2.619047619,1.047619048,0.0,0.0,0.19047619,0.428571429,0.619047619,0,0,0.0,0.19047619,1.714285714,0.047619048,0.904761905,1.476190476,0.0,4.666666667,0.142857143,0.0,0.095238095,0.095238095,0.904761905,0.0,0.0,0.0,0.238095238,53.23809524,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR1,FR,D,-16.86897244,146.213943,4,ON,86595,17891,202310
ONMO_FR1S_P1_202110_42,0.9,0.55,3.2,0.55,0.45,0.4,10.6,4.75,1.35,0.0,17.15,2.45,1.55,0.0,0.1,0.0,0.05,0.85,0,0,0.0,0.1,1.65,0.1,0.45,1.8,0.0,5.85,0.0,0.0,0.05,0.2,0.0,0.0,0.1,0.0,0.3,44.5,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,1,ON,84290,17891,202110
ONMO_FR1S_P1_202210_42,0.857142857,1.2,3.371428571,0.742857143,1.028571429,0.8,6.171428571,3.885714286,0.342857143,0.171428571,10.22857143,2.571428571,1.314285714,0.0,0.114285714,0.114285714,0.228571429,1.085714286,0,0,0.0,0.628571429,2.171428571,0.0,0.114285714,1.371428571,0.0,10.85714286,0.0,0.0,0.057142857,0.114285714,0.114285714,0.0,0.4,0.0,0.342857143,49.6,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,1,ON,85048,17891,202210
ONMO_FR1S_P1_202310_42,0.904761905,0.619047619,3.523809524,0.619047619,1.380952381,0.476190476,4.523809524,5.619047619,0.380952381,0.095238095,10.23809524,1.80952381,0.952380952,0.0,0.0,0.047619048,0.047619048,1.0,0,0,0.0,0.19047619,2.380952381,0.380952381,0.19047619,1.19047619,0.0,9.380952381,0.142857143,0.0,0.0,0.285714286,0.238095238,0.0,0.285714286,0.0,0.333333333,52.76190476,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,1,ON,86596,17891,202310
ONMO_FR1S_P2_202110_42,0.904761905,0.619047619,2.142857143,0.380952381,0.333333333,0.428571429,9.285714286,6.0,2.904761905,0.0,20.23809524,1.761904762,1.619047619,0.0,0.19047619,0.238095238,0.0,0.857142857,0,0,0.0,0.238095238,1.142857143,0.047619048,1.047619048,1.19047619,0.0,8.238095238,0.0,0.0,0.095238095,0.047619048,0.142857143,0.0,0.095238095,0.0,0.333333333,39.47619048,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,2,ON,84291,17891,202110
ONMO_FR1S_P2_202210_42,0.43902439,0.731707317,3.707317073,0.43902439,0.926829268,0.243902439,4.536585366,6.731707317,1.414634146,0.048780488,13.95121951,2.292682927,1.414634146,0.0,0.146341463,0.195121951,0.0,0.585365854,0,0,0.0,0.097560976,2.536585366,0.292682927,0.146341463,1.12195122,0.0,12.7804878,0.0,0.0,0.048780488,0.243902439,0.097560976,0.097560976,0.048780488,0.0,0.146341463,44.53658537,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,2,ON,85049,17891,202210
ONMO_FR1S_P2_202310_42,0.19047619,0.619047619,3.619047619,0.476190476,1.476190476,0.476190476,5.904761905,8.238095238,0.857142857,0.047619048,13.85714286,2.095238095,1.476190476,0.0,0.047619048,0.285714286,0.0,0.666666667,0,0,0.0,0.142857143,2.095238095,0.0,0.428571429,1.619047619,0.0,10.0,0.19047619,0.0,0.0,0.380952381,0.142857143,0.0,0.047619048,0.0,0.476190476,44.14285714,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,2,ON,86597,17891,202310
ONMO_FR1S_P3_202110_42,0.80952381,0.761904762,1.714285714,0.095238095,0.333333333,0.333333333,12.47619048,3.714285714,3.047619048,0.047619048,14.19047619,0.952380952,2.0,0.0,0.428571429,0.095238095,0.0,0.571428571,0,0,0.0,0.333333333,0.80952381,0.523809524,0.523809524,1.80952381,0.0,11.0,0.0,0.0,0.0,0.047619048,0.428571429,0.428571429,0.142857143,0.0,1.571428571,40.80952381,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,3,ON,84292,17891,202110
ONMO_FR1S_P3_202310_42,0.142857143,0.380952381,3.0,0.238095238,0.857142857,0.333333333,5.80952381,3.428571429,0.142857143,0.095238095,14.52380952,0.761904762,2.380952381,0.0,0.047619048,0.047619048,0.0,1.80952381,0,0,0.0,0.476190476,2.619047619,0.095238095,0.19047619,1.095238095,0.0,13.76190476,0.0,0.0,0.0,0.333333333,0.142857143,0.0,0.285714286,0.0,0.761904762,46.23809524,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,3,ON,86598,17891,202310
ONMO_FR1S_P4_202110_42,1.170731707,1.219512195,2.634146341,0.243902439,0.682926829,0.634146341,14.53658537,4.43902439,4.341463415,0.048780488,20.97560976,1.902439024,1.414634146,0.0,0.292682927,0.0,0.0,1.073170732,0,0,0.0,0.146341463,1.707317073,0.097560976,1.317073171,2.292682927,0.0,9.317073171,0.0,0.0,0.097560976,0.292682927,0.146341463,0.097560976,0.048780488,0.0,0.292682927,28.53658537,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,4,ON,84293,17891,202110
ONMO_FR1S_P4_202210_42,0.926829268,1.609756098,3.512195122,0.146341463,1.219512195,0.341463415,9.512195122,4.292682927,1.463414634,0.097560976,10.92682927,2.43902439,3.902439024,0.0,0.048780488,0.048780488,0.0,0.195121951,0,0,0.0,0.536585366,2.487804878,0.146341463,0.390243902,1.268292683,0.0,8.0,0.0,0.048780488,0.048780488,0.243902439,0.146341463,0.097560976,0.097560976,0.0,0.390243902,45.41463415,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,4,ON,85050,17891,202210
ONMO_FR1S_P4_202310_42,0.476190476,1.523809524,3.571428571,0.285714286,1.380952381,0.428571429,9.619047619,6.571428571,0.761904762,0.095238095,12.19047619,2.761904762,2.285714286,0.0,0.047619048,0.142857143,0.0,1.523809524,0,0,0.0,0.142857143,1.952380952,0.095238095,1.523809524,2.142857143,0.0,7.428571429,0.0,0.047619048,0.0,0.238095238,0.142857143,0.0,0.095238095,0.0,0.428571429,42.0952381,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR1,FR,S,-16.86897244,146.213943,4,ON,86599,17891,202310
ONMO_FR2D_P1_202110_42,0.238095238,0.476190476,0.857142857,0.095238095,0.476190476,0.428571429,20.61904762,5.19047619,0.142857143,0.0,0.857142857,1.0,1.238095238,0.0,0.142857143,0.714285714,0.047619048,7.619047619,0,0,0.0,0.142857143,0.19047619,0.095238095,1.285714286,1.714285714,0.0,4.428571429,0.0,0.0,0.047619048,0.095238095,1.285714286,0.0,0.0,0.0,0.333333333,50.23809524,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,1,ON,84294,17891,202110
ONMO_FR2D_P1_202310_42,0.476190476,0.714285714,1.523809524,0.047619048,1.047619048,0.380952381,15.71428571,3.571428571,3.0,0.0,3.19047619,3.619047619,0.952380952,0.0,0.0,0.476190476,0.047619048,5.523809524,0,0,0.0,0.19047619,0.476190476,0.047619048,0.380952381,0.428571429,0.0,4.0,0.047619048,0.047619048,0.714285714,0.047619048,0.80952381,0.0,0.047619048,0.0,0.476190476,52.0,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,1,ON,86600,17891,202310
ONMO_FR2D_P2_202110_42,0.142857143,0.19047619,0.380952381,0.142857143,0.380952381,0.095238095,20.0952381,2.952380952,0.238095238,0.047619048,2.857142857,1.285714286,1.047619048,0.0,0.047619048,0.523809524,0.0,3.666666667,0,0,0.0,0.19047619,0.142857143,0.047619048,2.904761905,0.571428571,0.0,2.666666667,0.095238095,0.0,0.0,0.047619048,1.857142857,0.095238095,0.142857143,0.0,0.238095238,56.9047619,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,2,ON,84295,17891,202110
ONMO_FR2D_P2_202310_42,0.619047619,0.714285714,1.714285714,0.047619048,0.666666667,0.285714286,13.52380952,3.0,1.19047619,0.0,1.333333333,2.666666667,1.19047619,0.0,0.238095238,0.857142857,0.0,8.428571429,0,0,0.0,0.095238095,0.142857143,0.047619048,0.285714286,0.714285714,0.047619048,3.380952381,0.047619048,0.047619048,0.333333333,0.047619048,3.047619048,0.0,0.095238095,0.0,0.238095238,54.95238095,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,2,ON,86601,17891,202310
ONMO_FR2D_P3_202110_42,0.047619048,0.285714286,1.476190476,0.047619048,0.333333333,0.047619048,26.38095238,3.380952381,0.238095238,0.0,0.857142857,1.904761905,1.428571429,0.0,0.047619048,1.238095238,0.142857143,0.904761905,0,0,0.0,0.142857143,0.19047619,0.19047619,0.666666667,0.523809524,0.0,4.380952381,0.0,0.0,0.047619048,0.095238095,2.428571429,0.0,0.0,0.0,0.095238095,52.47619048,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,3,ON,84296,17891,202110
ONMO_FR2D_P3_202310_42,0.142857143,0.333333333,2.142857143,0.285714286,0.285714286,0.333333333,21.66666667,4.095238095,2.571428571,0.0,3.428571429,1.80952381,1.142857143,0.0,0.095238095,1.380952381,0.142857143,2.047619048,0,0,0.0,0.285714286,0.333333333,0.0,1.761904762,0.666666667,0.0,5.476190476,0.0,0.142857143,0.047619048,0.095238095,1.619047619,0.0,0.19047619,0.0,0.904761905,46.57142857,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,3,ON,86602,17891,202310
ONMO_FR2D_P4_202110_42,0.238095238,0.476190476,0.619047619,0.095238095,0.666666667,0.095238095,27.04761905,5.238095238,0.80952381,0.047619048,3.952380952,2.952380952,1.285714286,0.0,0.047619048,1.142857143,0.0,1.619047619,0,0,0.0,0.0,0.285714286,0.0,2.523809524,0.428571429,0.0,2.857142857,0.0,0.0,0.0,0.047619048,0.80952381,0.047619048,0.047619048,0.0,0.19047619,46.42857143,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,4,ON,84297,17891,202110
ONMO_FR2D_P4_202310_42,0.095238095,0.714285714,0.857142857,0.142857143,0.428571429,0.333333333,23.42857143,6.095238095,0.19047619,0.0,1.619047619,4.095238095,1.476190476,0.0,0.047619048,1.380952381,0.047619048,2.904761905,0,0,0.0,0.142857143,0.333333333,0.0,0.476190476,0.904761905,0.095238095,4.095238095,0.142857143,0.0,0.0,0.095238095,1.0,0.095238095,0.047619048,0.0,0.333333333,48.38095238,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,D,-16.86897244,146.213943,4,ON,86603,17891,202310
ONMO_FR2S_P1_202110_42,0.428571429,0.380952381,1.571428571,0.333333333,0.285714286,0.285714286,16.0,8.571428571,0.19047619,0.142857143,3.428571429,0.571428571,1.047619048,0.0,0.095238095,0.19047619,0.0,1.333333333,0,0,0.0,0.142857143,1.333333333,0.714285714,0.142857143,0.523809524,0.142857143,8.0,0.047619048,0.0,0.0,0.428571429,0.428571429,0.047619048,0.047619048,0.0,0.428571429,52.71428571,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,1,ON,84298,17891,202110
ONMO_FR2S_P1_202210_42,0.619047619,0.714285714,1.476190476,0.047619048,2.095238095,0.761904762,8.19047619,7.428571429,0.19047619,0.047619048,6.523809524,1.380952381,0.857142857,0.0,0.047619048,0.428571429,0.19047619,1.0,0,0,0.0,0.238095238,2.238095238,0.333333333,0.0,1.380952381,0.0,7.619047619,0.047619048,0.0,0.0,0.095238095,0.19047619,0.095238095,0.095238095,0.0,0.285714286,55.38095238,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,1,ON,85051,17891,202210
ONMO_FR2S_P1_202310_42,1.0,0.571428571,1.714285714,0.19047619,1.19047619,1.142857143,8.857142857,8.428571429,0.476190476,0.047619048,7.19047619,2.333333333,0.952380952,0.0,0.238095238,0.428571429,0.0,0.80952381,0,0,0.0,0.80952381,1.333333333,0.142857143,0.333333333,1.095238095,0.0,11.14285714,0.0,0.0,0.095238095,0.238095238,0.476190476,0.0,0.095238095,0.0,0.714285714,47.95238095,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,1,ON,86604,17891,202310
ONMO_FR2S_P2_202110_42,0.619047619,0.523809524,0.476190476,0.238095238,0.0,0.714285714,20.38095238,5.19047619,0.380952381,0.095238095,5.142857143,1.0,1.047619048,0.0,0.238095238,0.095238095,0.047619048,0.428571429,0,0,0.0,0.095238095,1.80952381,0.142857143,0.80952381,0.857142857,0.0,8.380952381,0.047619048,0.047619048,0.095238095,0.142857143,0.142857143,0.047619048,0.0,0.0,0.238095238,50.52380952,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,2,ON,84299,17891,202110
ONMO_FR2S_P2_202210_42,0.195121951,0.975609756,1.707317073,0.243902439,0.195121951,0.829268293,12.0,6.634146341,0.731707317,0.0,3.756097561,0.87804878,1.463414634,0.0,0.243902439,0.048780488,0.097560976,1.365853659,0,0,0.0,0.536585366,1.170731707,0.097560976,0.536585366,1.268292683,0.0,10.14634146,0.0,0.048780488,0.048780488,0.097560976,0.097560976,0.0,0.048780488,0.0,0.585365854,53.95121951,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,2,ON,85052,17891,202210
ONMO_FR2S_P2_202310_42,0.952380952,0.666666667,2.428571429,0.19047619,0.238095238,0.80952381,13.23809524,6.904761905,0.619047619,0.142857143,4.428571429,1.476190476,1.0,0.0,0.095238095,0.095238095,0.047619048,1.095238095,0,0,0.0,0.285714286,1.476190476,0.142857143,0.714285714,1.095238095,0.0,12.47619048,0.0,0.0,0.142857143,0.095238095,0.285714286,0.0,0.047619048,0.0,0.428571429,48.38095238,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,2,ON,86605,17891,202310
ONMO_FR2S_P3_202110_42,0.666666667,0.095238095,0.904761905,0.380952381,0.333333333,0.523809524,18.85714286,7.857142857,0.142857143,0.0,4.619047619,0.761904762,1.047619048,0.0,0.095238095,0.095238095,0.0,1.19047619,0,0,0.0,0.142857143,1.0,0.285714286,0.476190476,0.571428571,0.047619048,8.333333333,0.0,0.0,0.0,0.047619048,0.285714286,0.0,0.0,0.0,0.380952381,50.85714286,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,3,ON,84300,17891,202110
ONMO_FR2S_P3_202210_42,0.80952381,0.238095238,1.761904762,0.238095238,0.476190476,1.095238095,11.42857143,6.380952381,0.904761905,0.0,4.714285714,1.19047619,1.047619048,0.0,0.0,0.19047619,0.285714286,0.714285714,0,0,0.0,0.095238095,2.333333333,0.047619048,0.333333333,1.380952381,0.047619048,5.952380952,0.0,0.047619048,0.0,0.142857143,0.380952381,0.0,0.047619048,0.0,0.476190476,57.23809524,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,3,ON,85053,17891,202210
ONMO_FR2S_P3_202310_42,1.12195122,0.487804878,2.829268293,0.048780488,0.341463415,0.682926829,10.34146341,8.390243902,0.487804878,0.0,4.731707317,1.414634146,1.024390244,0.0,0.292682927,0.0,0.048780488,0.829268293,0,0,0.0,0.487804878,1.707317073,0.146341463,0.43902439,1.56097561,0.0,7.707317073,0.0,0.0,0.0,0.292682927,0.585365854,0.195121951,0.048780488,0.0,0.390243902,53.36585366,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,3,ON,86606,17891,202310
ONMO_FR2S_P4_202110_42,0.19047619,0.523809524,1.80952381,0.19047619,0.142857143,0.714285714,24.0,4.904761905,0.142857143,0.0,1.285714286,1.142857143,0.523809524,0.0,0.142857143,0.333333333,0.0,1.523809524,0,0,0.0,0.476190476,2.857142857,0.095238095,0.333333333,0.80952381,0.047619048,6.095238095,0.047619048,0.0,0.0,0.047619048,0.80952381,0.0,0.142857143,0.0,0.238095238,50.42857143,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,4,ON,84301,17891,202110
ONMO_FR2S_P4_202210_42,0.380952381,0.666666667,2.0,0.19047619,0.238095238,0.523809524,14.52380952,5.19047619,0.238095238,0.047619048,1.714285714,0.857142857,0.761904762,0.0,0.0,0.142857143,0.19047619,0.523809524,0,0,0.0,0.333333333,1.333333333,0.19047619,0.142857143,0.904761905,0.0,5.952380952,0.0,0.0,0.0,0.0,0.952380952,0.047619048,0.095238095,0.0,0.619047619,61.23809524,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,4,ON,85054,17891,202210
ONMO_FR2S_P4_202310_42,0.714285714,0.904761905,2.571428571,0.238095238,0.19047619,0.952380952,11.71428571,6.619047619,0.666666667,0.047619048,0.80952381,1.142857143,0.80952381,0.0,0.095238095,0.333333333,0.285714286,0.80952381,0,0,0.0,0.19047619,2.047619048,0.095238095,0.142857143,1.380952381,0.095238095,6.666666667,0.0,0.0,0.0,0.0,0.619047619,0.047619048,0.095238095,0.0,0.285714286,59.42857143,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,FR2,FR,S,-16.86897244,146.213943,4,ON,86607,17891,202310
ONMO_LA1D_P1_202110_42,7.380952381,0.285714286,1.0,0.0,0.0,0.095238095,0.047619048,3.0,0.047619048,0.047619048,0.19047619,0.80952381,0.904761905,0.0,0.095238095,0.047619048,0.095238095,8.19047619,0,0,0.0,0.428571429,0.238095238,0.0,0.19047619,0.571428571,0.0,2.047619048,0.0,0.19047619,0.0,0.142857143,0.095238095,0.0,0.047619048,0.0,0.333333333,73.47619048,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,1,ON,84302,17891,202110
ONMO_LA1D_P1_202210_42,10.9047619,0.761904762,0.619047619,0.0,0.047619048,0.047619048,0.0,2.857142857,0.285714286,0.0,0.19047619,0.619047619,2.714285714,0.0,0.19047619,0.095238095,0.238095238,4.666666667,0,0,0.0,0.476190476,0.095238095,0.0,0.19047619,3.095238095,0.0,2.142857143,0.0,0.0,0.047619048,0.0,0.238095238,0.0,0.047619048,0.0,0.333333333,69.0952381,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,1,ON,85055,17891,202210
ONMO_LA1D_P1_202310_42,9.317073171,0.195121951,0.390243902,0.0,0.097560976,0.048780488,0.0,3.073170732,0.146341463,0.0,0.341463415,0.829268293,1.024390244,0.0,0.0,0.048780488,0.0,5.756097561,0,0,0.0,0.341463415,0.097560976,0.048780488,0.097560976,1.170731707,0.195121951,2.243902439,0.0,0.0,0.048780488,0.048780488,0.146341463,0.0,0.048780488,0.0,0.536585366,73.70731707,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,1,ON,86608,17891,202310
ONMO_LA1D_P2_202110_42,0.333333333,0.428571429,0.380952381,0.0,0.0,0.047619048,0.142857143,1.095238095,0.19047619,0.0,0.0,0.238095238,0.285714286,0.0,0.095238095,0.0,0.285714286,7.285714286,0,0,0.0,0.952380952,0.380952381,0.095238095,0.0,0.714285714,0.0,2.571428571,0.0,0.0,0.0,0.19047619,0.285714286,0.0,0.095238095,0.0,0.238095238,83.66666667,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,2,ON,84303,17891,202110
ONMO_LA1D_P2_202210_42,0.333333333,0.285714286,0.476190476,0.0,0.0,0.0,0.0,1.238095238,0.095238095,0.0,0.0,0.476190476,0.285714286,0.0,0.095238095,0.0,0.142857143,7.476190476,0,0,0.0,0.095238095,0.380952381,0.0,0.0,3.714285714,0.142857143,2.952380952,0.0,0.0,0.0,0.047619048,0.285714286,0.047619048,0.0,0.0,0.095238095,81.33333333,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,2,ON,85056,17891,202210
ONMO_LA1D_P2_202310_42,0.285714286,0.666666667,0.142857143,0.0,0.0,0.0,0.047619048,1.476190476,0.238095238,0.0,0.095238095,0.523809524,0.761904762,0.0,0.0,0.0,0.0,5.238095238,0,0,0.0,0.333333333,0.095238095,0.047619048,0.047619048,1.952380952,0.0,2.80952381,0.0,0.047619048,0.142857143,0.095238095,0.142857143,0.0,0.0,0.0,0.333333333,84.47619048,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,2,ON,86609,17891,202310
ONMO_LA1D_P3_202110_42,0.536585366,0.43902439,0.292682927,0.0,0.0,0.097560976,0.243902439,2.243902439,0.390243902,0.0,0.0,0.243902439,0.585365854,0.0,0.0,0.048780488,0.731707317,12.34146341,0,0,0.0,0.390243902,0.243902439,0.292682927,0.536585366,0.926829268,0.048780488,2.487804878,0.0,0.097560976,0.0,0.048780488,0.195121951,0.0,0.0,0.0,0.048780488,76.48780488,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,3,ON,84304,17891,202110
ONMO_LA1D_P3_202210_42,0.390243902,0.146341463,0.585365854,0.048780488,0.0,0.048780488,1.317073171,3.414634146,1.12195122,0.0,0.097560976,0.341463415,0.536585366,0.0,0.048780488,0.0,0.43902439,8.926829268,0,0,0.0,0.341463415,0.097560976,0.195121951,0.341463415,1.512195122,0.0,2.390243902,0.0,0.048780488,0.0,0.097560976,0.243902439,0.0,0.048780488,0.0,0.048780488,77.17073171,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,3,ON,85057,17891,202210
ONMO_LA1D_P3_202310_42,0.380952381,0.380952381,1.238095238,0.0,0.095238095,0.047619048,0.285714286,2.333333333,0.714285714,0.0,0.095238095,0.428571429,0.857142857,0.0,0.0,0.0,0.095238095,9.952380952,0,0,0.0,0.238095238,0.095238095,0.19047619,0.285714286,1.333333333,0.0,1.857142857,0.0,0.0,0.0,0.095238095,0.095238095,0.0,0.0,0.0,0.238095238,78.66666667,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,3,ON,86610,17891,202310
ONMO_LA1D_P4_202110_42,0.095238095,0.333333333,0.238095238,0.0,0.0,0.095238095,0.333333333,3.904761905,0.142857143,0.0,0.0,0.428571429,0.476190476,0.0,0.0,0.142857143,0.666666667,10.19047619,0,0,0.0,0.666666667,0.142857143,0.19047619,0.095238095,0.285714286,0.0,1.428571429,0.0,0.0,0.0,0.047619048,0.571428571,0.0,0.047619048,0.0,0.0,79.47619048,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,4,ON,84305,17891,202110
ONMO_LA1D_P4_202210_42,0.142857143,0.476190476,0.380952381,0.0,0.0,0.142857143,0.047619048,3.380952381,0.619047619,0.0,0.0,0.714285714,0.476190476,0.0,0.0,0.0,0.428571429,13.0952381,0,0,0.0,0.047619048,0.333333333,0.0,0.333333333,1.380952381,0.142857143,1.476190476,0.0,0.0,0.0,0.047619048,0.523809524,0.0,0.047619048,0.0,0.047619048,75.71428571,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,4,ON,85058,17891,202210
ONMO_LA1D_P4_202310_42,0.523809524,0.619047619,0.714285714,0.0,0.0,0.142857143,0.285714286,2.476190476,1.333333333,0.0,0.095238095,0.761904762,1.047619048,0.047619048,0.0,0.0,0.047619048,7.142857143,0,0,0.0,0.476190476,0.19047619,0.142857143,0.333333333,1.285714286,0.0,3.285714286,0.0,0.095238095,0.0,0.095238095,0.333333333,0.0,0.047619048,0.0,0.142857143,78.33333333,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,D,-16.86897244,146.213943,4,ON,86611,17891,202310
ONMO_LA1S_P1_202110_42,1.393939394,1.03030303,1.878787879,0.0,0.242424242,0.363636364,0.060606061,2.0,0.0,0.0,0.363636364,0.666666667,0.909090909,0.0,8.0,0.181818182,0.0,4.242424242,0,0,0.0,0.606060606,0.181818182,0.484848485,0.0,0.727272727,0.0,6.666666667,0.0,0.181818182,0.0,0.0,0.060606061,0.0,0.0,0.0,0.424242424,69.33333333,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,1,ON,84306,17891,202110
ONMO_LA1S_P1_202210_42,1.58974359,2.564102564,2.205128205,0.0,0.051282051,0.256410256,0.0,3.743589744,0.666666667,0.0,0.102564103,0.307692308,0.41025641,0.051282051,7.743589744,0.0,0.153846154,2.0,0,0,0.0,0.564102564,0.461538462,0.102564103,0.0,0.974358974,0.0,6.666666667,0.0,0.0,0.0,0.051282051,0.0,0.0,0.051282051,0.0,0.102564103,69.17948718,2022-10-01T10:00:00+0000,2022,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,1,ON,85059,17891,202210
ONMO_LA1S_P1_202310_42,1.0,3.047619048,2.476190476,0.285714286,0.19047619,0.095238095,0.047619048,3.523809524,0.0,0.0,0.380952381,0.142857143,0.714285714,0.0,10.66666667,0.047619048,0.095238095,2.714285714,0,0,0.0,0.666666667,0.380952381,0.761904762,0.0,1.380952381,0.0,10.9047619,0.0,0.0,0.0,0.047619048,0.0,0.0,0.095238095,0.0,0.571428571,59.76190476,2023-10-01T10:00:00+0000,2023,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,1,ON,86612,17891,202310
ONMO_LA1S_P2_202110_42,0.195121951,0.292682927,0.682926829,0.195121951,0.195121951,0.292682927,0.0,5.268292683,0.048780488,0.0,0.146341463,0.731707317,0.926829268,0.0,0.097560976,0.097560976,0.146341463,2.926829268,0,0,0.0,0.634146341,0.146341463,0.048780488,0.0,0.585365854,0.048780488,4.975609756,0.0,0.048780488,0.0,0.048780488,0.0,0.0,0.146341463,0.0,0.097560976,80.97560976,2021-10-01T10:00:00+0000,2021,ONMO,ONMO,LA1,LA,S,-16.86897244,146.213943,2,ON,84307,17891,202110
