Year,Location,Site,Percent_Cover
2016,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 3,3.6000000000000005
2016,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 3,2.757142857142857
2016,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 3,0.38571428571428573
2016,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 3,0.4571428571428572
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 3,0.2285714285714286
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 3,0.24285714285714288
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 3,0.2285714285714286
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 3,0.08571428571428572
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 3,0.7571428571428572
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 3,0.0
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 3,0.2285714285714286
2016,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 3,0.07142857142857142
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 3,0.14285714285714285
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 3,0.4571428571428572
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 3,0.15714285714285717
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 3,0.4857142857142857
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 3,2.2285714285714286
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 3,0.0
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 3,0.32857142857142857
2016,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 3,0.8285714285714286
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 3,0.942857142857143
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 3,0.0
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 3,0.17142857142857143
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 3,1.5285714285714285
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 3,0.0
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 3,0.9285714285714286
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 3,1.1428571428571428
2016,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 3,1.1857142857142857
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 3,0.2285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 3,0.15714285714285717
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 3,0.5285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 3,0.38571428571428573
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 3,0.24285714285714285
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 3,1.3000000000000003
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 3,0.31428571428571433
2016,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 3,0.07142857142857142
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 3,1.2714285714285716
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 3,3.457142857142857
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 3,0.7714285714285715
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 3,0.07142857142857142
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 3,0.6857142857142857
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 3,1.4714285714285713
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 3,1.9142857142857141
2016,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 3,0.3
2016,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 3,3.6285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 3,0.2285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 3,1.1428571428571428
2016,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 3,0.3
2016,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 3,1.3285714285714287
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 3,0.3
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 3,0.4571428571428572
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 3,0.48571428571428577
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 3,0.2285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 3,0.2285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 3,0.07142857142857142
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 3,0.5428571428571429
2016,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 3,0.39999999999999997
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 3,7.957142857142857
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 3,1.0285714285714287
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 3,1.1428571428571428
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 3,0.07142857142857142
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 3,0.17142857142857143
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 3,2.1285714285714286
2016,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 3,0.9142857142857144
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 4,2.1142857142857143
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 4,1.7428571428571427
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 4,3.257142857142857
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 4,3.142857142857143
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 4,0.7714285714285715
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 4,2.7285714285714286
2016,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 4,1.5285714285714285
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 4,3.757142857142857
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 4,1.2714285714285716
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 4,0.24285714285714285
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 4,2.8285714285714287
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 4,1.0142857142857142
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 4,0.6714285714285715
2016,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 4,1.5285714285714285
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 4,1.4428571428571428
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 4,0.07142857142857142
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 4,0.6285714285714287
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 4,2.5
2016,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,LTER 4,3.042857142857143
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 4,4.285714285714286
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 4,1.1857142857142857
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 4,0.6857142857142857
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 4,0.7999999999999999
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 4,0.08571428571428572
2016,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 4,4.628571428571428
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 4,4.285714285714286
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 4,6.6
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 4,3.9714285714285715
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 4,0.0
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 4,2.0
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 4,0.15714285714285717
2016,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,LTER 4,0.7857142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 4,3.271428571428572
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 4,3.457142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 4,5.885714285714286
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 4,4.4
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 4,0.48571428571428577
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 4,3.9571428571428577
2016,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 4,6.871428571428572
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 4,2.0285714285714285
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 4,2.814285714285714
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 4,2.257142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 4,4.985714285714286
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 4,2.4714285714285715
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 4,4.371428571428572
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 4,2.1142857142857143
2016,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 4,2.5
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,0.9285714285714286
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,8.314285714285713
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,7.8999999999999995
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,7.1000000000000005
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 4,10.214285714285714
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,5.414285714285714
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,4.442857142857143
2016,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 4,3.0
2016,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 4,4.757142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,4.385714285714285
2016,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 4,4.757142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,4.342857142857143
2016,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,2.0142857142857147
2016,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 4,0.4857142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,5.214285714285714
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,7.142857142857143
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,2.5285714285714285
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,2.414285714285714
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,4.228571428571429
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,8.657142857142857
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,4.071428571428571
2016,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,2.185714285714286
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 4,0.4428571428571429
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 4,1.3
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 4,4.714285714285714
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 4,3.4
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 4,5.071428571428571
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 4,3.257142857142857
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 4,2.142857142857143
2016,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 4,3.5
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 4,0.6142857142857142
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 4,0.5571428571428572
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 4,0.7000000000000001
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 4,4.5
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 4,1.0857142857142856
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 4,0.5714285714285714
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 4,1.2285714285714284
2016,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 4,2.3000000000000003
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,1.542857142857143
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,1.457142857142857
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,4.8999999999999995
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,7.3999999999999995
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 4,1.6285714285714283
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,3.7142857142857144
2016,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,1.5857142857142856
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 4,5.242857142857143
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 4,1.8857142857142857
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,2.8857142857142857
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 4,1.3285714285714287
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,0.4714285714285715
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,2.1
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 4,1.6285714285714283
2016,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 4,1.1428571428571428
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,3.1
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,1.9000000000000001
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,2.6
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,0.7000000000000001
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,4.214285714285714
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,3.042857142857143
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,1.5857142857142859
2016,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,5.357142857142857
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 5,0.8714285714285713
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 5,5.6000000000000005
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 5,13.885714285714286
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 5,9.571428571428571
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 5,10.814285714285715
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 5,3.357142857142857
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 5,10.771428571428572
2016,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 5,10.028571428571428
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 5,1.1285714285714286
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 5,0.41428571428571426
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 5,0.24285714285714288
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 5,3.8285714285714287
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 5,2.857142857142857
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 5,2.8428571428571425
2016,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 5,3.0714285714285716
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 5,9.442857142857141
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 5,3.7142857142857144
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 5,11.214285714285714
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 5,10.914285714285715
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 5,13.814285714285715
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 5,12.771428571428572
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 5,7.828571428571428
2016,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,LTER 5,10.9
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 5,5.871428571428572
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 5,11.328571428571427
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 5,9.214285714285714
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 5,3.742857142857143
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 5,5.8428571428571425
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 5,10.328571428571427
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 5,3.0285714285714285
2016,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 5,0.6428571428571429
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 5,6.571428571428571
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 5,5.028571428571429
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 5,1.1428571428571428
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 5,5.928571428571429
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 5,7.728571428571429
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 5,4.957142857142857
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 5,5.414285714285714
2016,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,LTER 5,5.171428571428572
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,3.8000000000000003
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,6.9142857142857155
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,3.7285714285714286
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,0.9999999999999999
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,4.785714285714286
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,2.4
2016,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,3.7285714285714286
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,1.5
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,2.0571428571428574
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,1.8428571428571427
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,1.6142857142857143
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,2.557142857142857
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,2.6571428571428575
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 5,3.5
2016,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,3.1571428571428575
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,1.5285714285714285
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,5.242857142857143
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,5.714285714285714
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,2.8857142857142857
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,4.214285714285714
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,10.185714285714287
2016,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,4.785714285714286
2016,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,7.385714285714285
2016,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,3.1857142857142855
2016,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,1.2142857142857142
2016,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,4.557142857142858
2016,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,5.6000000000000005
2016,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 5,6.185714285714285
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,6.542857142857143
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,1.2
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,3.314285714285714
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,1.1
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,2.385714285714286
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,3.0
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,5.528571428571429
2016,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,4.814285714285715
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,0.6428571428571429
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,4.142857142857143
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,0.5
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,8.628571428571428
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,10.299999999999999
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,3.971428571428571
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,5.214285714285714
2016,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,5.614285714285714
2016,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,3.6857142857142855
2016,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,3.185714285714286
2016,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,3.114285714285714
2016,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,2.1142857142857143
2016,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,1.2857142857142858
2016,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,4.3428571428571425
